Country_name,Country_code,Days,Cost_of _living,Class,Ticket_price
Montenegro,499,70,95957.725,2,108268
Morocco,504,70,80091.925,2,183760
Myanmar,104,70,88695.1,2,155000
Nepal,524,70,61602.7,2,61000
Netherlands,528,70,183883,2,76429
New Caledonia,540,70,240572.4,2,55000
New Zealand,554,70,171133.65,2,653667
Nicaragua,558,70,99510.025,2,247063
Niger,562,70,136414.95,2,130940
Nigeria,566,70,79193.675,2,130940
North Macedonia,807,70,79946.6,2,153695
Norway,578,70,229726.825,2,111518
Oman,512,70,119690.775,2,32220
Pakistan,586,70,55412.1,2,34000
Palau,585,70,117431.575,2,3999
"Palestinian Territory, Occupied",275,70,127883.25,2,148163
Panama,591,70,126285.75,2,172795
Papua New Guinea,598,70,195175.65,2,816685
Paraguay,600,70,74154.2,2,231961
Peru,604,70,75358.725,2,3595
Philippines,608,70,95404.5,2,493026
Poland,616,70,108051.675,2,106809
Portugal,620,70,114753.5,2,97315
Puerto Rico,630,70,161392,2,148779
Qatar,634,70,155272.15,2,23131
Republic Of Congo,242,70,206236.075,2,158001
Romania,642,70,90061.975,2,94809
Russia,643,70,94679.225,2,97871
Rwanda,646,70,81113.65,2,114426
"Saint Helena, Ascension and Tristan da Cunha",654,70,154700.3,2,25000
Saint Vincent and the Grenadines,670,70,151408.4,2,242418
San Marino,674,70,159901.075,2,402250
Saudi Arabia,682,70,159901.075,2,121931
Senegal,686,70,129500.175,2,265528
Serbia,688,70,90955.25,2,109094
Seychelles,690,70,160156.775,2,164124
Singapore,702,70,176728,2,206805
Slovakia,703,70,116875.35,2,74000
Somalia,706,70,83517.825,2,105000
South Africa,710,70,109230.625,2,185394
South Korea,82,70,181388.05,2,264659
Spain,724,70,131315.25,2,97315
Sri Lanka,144,70,67294.35,2,12816
Sudan,736,70,100774.775,2,60000
Suriname,740,70,118904.8,2,254876
Sweden,752,70,173670.4,2,85479
Switzerland,756,70,290913.525,2,94157
Syrian Arab Republic,760,70,67148.75,2,102600
Taiwan,158,70,149888.675,2,246890
Tajikistan,762,70,72585.3,2,65000
"Tanzania, United Republic of",834,70,86124.025,2,124656
Thailand,764,70,101654,2,188573
Timor-Leste,626,70,138481.725,2,105000
Trinidad and Tobago,780,70,128552.175,2,300379
Tunisia,788,70,66601.25,2,125202
Turkey,792,70,75800.175,2,109075
Turkmenistan,795,70,325758.55,2,63000
Uganda,800,70,87949.75,2,97334
Ukraine,804,70,77268.375,2,97315
United Arab Emirates,784,70,154702.25,2,322871
United Kingdom,826,70,163508.05,2,93817
United States Of America,840,70,170808.525,2,231961
Uruguay,858,70,123255.35,2,115220
Uzbekistan,860,70,70363.575,2,153755
Vanuatu,548,70,188310.4,2,25000
Venezuela,862,70,93577,2,257598
Vietnam,704,70,81662.375,2,183775
Yemen,887,70,124528.525,2,0
Zambia,894,70,87560.925,2,129491
Zimbabwe,716,70,108918.8,2,180599
Afghanistan,4,50,53879.3928571429,0,24540
Aland Islands,248,50,128282.160714286,0,38000
Albania,8,50,61352.6607142857,0,37154
Algeria,12,50,49097.3035714286,0,38438
Andorra,20,50,106264.25,0,65492
Angola,24,50,127859.821428571,0,45417
Argentina,32,50,58225.9464285714,0,62791
Armenia,51,50,61022.2142857143,0,32917
Aruba,533,50,134723.625,0,48110
Australia,36,50,127111.232142857,0,36567
Austria,40,50,129426.125,0,48960
Azerbaijan,31,50,53875.0357142857,0,24369
Bahamas,44,50,145342.321428571,0,52553
Bahrain,48,50,101474.232142857,0,55378
Bangladesh,50,50,51573.0178571429,0,55452
Barbados,52,50,146624.535714286,0,28164
Belarus,112,50,56834.8928571429,0,75954
Belgium,56,50,123563.946428571,0,67511
Belize,84,50,82582.9285714286,0,87952
Bermuda,60,50,241560.732142857,0,68229
Bhutan,64,50,71775.0714285714,0,12000
Bolivia,68,50,64210.4107142857,0,171097
Bosnia and Herzegovina,70,50,65946.25,0,103463
Botswana,72,50,68285.3928571429,0,95381
Bouvet Island,74,50,215549.803571429,0,1223600
Brazil,76,50,60914.3035714286,0,103096
Brunei Darussalam,96,50,83318.8928571429,0,101331
Bulgaria,100,50,66771.1964285714,0,127832
Burkina Faso,854,50,88801.4285714286,0,127835
Cambodia,116,50,76961.8571428572,0,74252
Cameroon,120,50,69400.3214285714,0,68841
Canada,124,50,116949.232142857,0,92203
Chile,152,50,84335.5892857143,0,107167
China,156,50,71941.8571428571,0,226004
Christmas Island,162,50,49822.6071428571,0,15000
Colombia,170,50,49822.6071428571,0,91259
Congo,178,50,183285.714285714,0,115320
Costa Rica,188,50,83542.1964285714,0,104669
Curacao,599,50,119270.339285714,0,122433
Croatia,191,50,96075.3035714286,0,72995
Cuba,192,50,77575.6964285714,0,152249
Cyprus,196,50,105228.892857143,0,74746
Czech Republic,203,50,84949.0535714286,0,55511
Denmark,208,50,142716.267857143,0,96138
Djibouti,262,50,166516.142857143,0,80372
Dominica,212,50,107469.928571429,0,98248
Dominican Republic,214,50,69452.4642857143,0,98248
Ecuador,218,50,65084.1607142857,0,63327
Egypt,818,50,49303.625,0,39122
El Salvador,222,50,73723.1071428572,0,99059
Equatorial Guinea,226,50,113934.857142857,0,192554
Estonia,233,50,96177.625,0,73952
Ethiopia,231,50,92240.8928571429,0,59578
Fiji,242,50,73342.0714285714,0,90434
Finland,246,50,123859.964285714,0,69657
France,250,50,124661.714285714,0,64303
French Polynesia,258,50,154625.964285714,0,193133
French Southern Territories,260,50,116842.196428571,0,74553
Gabon,266,50,116842.196428571,0,109193
Gambia,270,50,52759.3392857143,0,386945
Georgia,268,50,52759.3392857143,0,49220
Germany,276,50,117895.428571429,0,65582
Ghana,288,50,70782.375,0,82580
Gibraltar,292,50,116666.946428571,0,69989
Greece,300,50,210387.642857143,0,77153
Guam,316,50,174626.410714286,0,411822
Guatemala,320,50,76629.4642857143,0,111460
Guernsey,831,50,150064.071428571,0,90932
Guinea-Bissau,624,50,88902.0892857143,0,141582
Guyana,328,50,88902.0892857143,0,116984
Haiti,332,50,122608.035714286,0,88519
Honduras,340,50,73493.9821428571,0,87581
Hong Kong,344,50,141889.767857143,0,104082
Hungary,348,50,75080.5178571429,0,71105
Iceland,352,50,161365.482142857,0,103878
India,356,50,42922.3928571429,0,0
Indonesia,360,50,59374.3392857143,0,99117
Iran,364,50,62347.6607142857,0,52602
Iraq,368,50,65823.6071428571,0,30629
Ireland,372,50,127528.839285714,0,67045
Isle of Man,833,50,121053.678571429,0,37000
Israel,376,50,141786,0,71926
Italy,380,50,114529.410714286,0,85236
Ivory Coast,225,50,95670.2321428572,0,92650
Jamaica,388,50,83622.4285714286,0,94475
Japan,392,50,141934.785714286,0,92299
Jersey,832,50,151483.589285714,0,63958
Jordan,400,50,86522.4821428571,0,52330
Kazakhstan,398,50,54593.0892857143,0,54494
Kenya,404,50,63677.5714285714,0,53220
Kosovo,383,50,49197.0714285714,0,75336
Kuwait,414,50,90879.1428571429,0,87942
Kyrgyzstan,417,50,46643.4642857143,0,43825
Latvia,428,50,89587.1785714286,0,81811
Lebanon,422,50,122481,0,123964
Liberia,430,50,159923.517857143,0,53063
Libyan Arab Jamahiriya,434,50,91011.6785714286,0,73088
Liechtenstein,438,50,172313.303571429,0,84767
Lithuania,440,50,80563.625,0,82760
Luxembourg,442,50,142561.357142857,0,77050
Macao,446,50,118084.053571429,0,67973
Madagascar,450,50,50781.25,0,44281
Malawi,454,50,85466.2321428571,0,82114
Malaysia,458,50,60021.2142857143,0,78226
Maldives,462,50,101914.196428571,0,18090
Malta,470,50,114806.607142857,0,75961
Mayotte,175,50,142850.839285714,0,151915
Mexico,484,50,62538.5357142857,0,122361
"Moldova, Republic of",498,50,56721.5357142857,0,54565
Monaco,492,50,210775.642857143,0,63954
Mongolia,496,50,61967.5892857143,0,414174
Montenegro,499,50,68541.2321428571,0,650001
Morocco,504,50,57208.5178571429,0,167580
Myanmar,104,50,63353.6428571429,0,145700
Nepal,524,50,44001.9285714286,0,26565
Netherlands,528,50,131345,0,66093
New Caledonia,540,50,171837.428571429,0,49000
New Zealand,554,50,122238.321428571,0,155193
Nicaragua,558,50,71078.5892857143,0,105709
Niger,562,50,97439.25,0,105179
Nigeria,566,50,56566.9107142857,0,108746
North Macedonia,807,50,57104.7142857143,0,50884
Norway,578,50,164090.589285714,0,32741
Oman,512,50,85493.4107142857,0,44033
Pakistan,586,50,39580.0714285714,0,40681
Palau,585,50,83879.6964285714,0,164987
"Palestinian Territory, Occupied",275,50,91345.1785714286,0,50629
Panama,591,50,90204.1071428572,0,117588
Papua New Guinea,598,50,139411.178571429,0,361452
Paraguay,600,50,52967.2857142857,0,163160
Peru,604,50,53827.6607142857,0,100844
Philippines,608,50,68146.0714285714,0,367360
Poland,616,50,77179.7678571429,0,60961
Portugal,620,50,81966.7857142857,0,67973
Puerto Rico,630,50,115280,0,41191
Qatar,634,50,110908.678571429,0,27318
Republic Of Congo,242,50,147311.482142857,0,120173
Romania,642,50,64329.9821428571,0,56346
Russia,643,50,67628.0178571429,0,47201
Rwanda,646,50,57938.3214285714,0,68016
"Saint Helena, Ascension and Tristan da Cunha",654,50,110500.214285714,0,20294
Saint Vincent and the Grenadines,670,50,108148.857142857,0,312709
San Marino,674,50,114215.053571429,0,31214
Saudi Arabia,682,50,114215.053571429,0,51388
Senegal,686,50,92500.125,0,111087
Serbia,688,50,64968.0357142857,0,86750
Seychelles,690,50,114397.696428571,0,87469
Singapore,702,50,126234.285714286,0,79847
Slovakia,703,50,83482.3928571429,0,58907
Somalia,706,50,59655.5892857143,0,63722
South Africa,710,50,78021.875,0,56121
South Korea,82,50,129562.892857143,0,89883
Spain,724,50,93796.6071428571,0,59779
Sri Lanka,144,50,48067.3928571429,0,23000
Sudan,736,50,71981.9821428571,0,56772
Suriname,740,50,84932,0,178819
Sweden,752,50,124050.285714286,0,71233
Switzerland,756,50,207795.375,0,57064
Syrian Arab Republic,760,50,47963.3928571429,0,108926
Taiwan,158,50,107063.339285714,0,77684
Tajikistan,762,50,51846.6428571429,0,50818
"Tanzania, United Republic of",834,50,61517.1607142857,0,63276
Thailand,764,50,72610,0,58849
Timor-Leste,626,50,98915.5178571429,0,82788
Trinidad and Tobago,780,50,91822.9821428571,0,85897
Tunisia,788,50,47572.3214285714,0,65573
Turkey,792,50,54142.9821428571,0,40501
Turkmenistan,795,50,232684.678571429,0,42222
Uganda,800,50,62821.25,0,65509
Ukraine,804,50,55191.6964285714,0,46772
United Arab Emirates,784,50,110501.607142857,0,18722
United Kingdom,826,50,116791.464285714,0,60585
United States Of America,840,50,122006.089285714,0,61922
Uruguay,858,50,88039.5357142857,0,79401
Uzbekistan,860,50,50259.6964285714,0,61394
Vanuatu,548,50,134507.428571429,0,22000
Venezuela,862,50,66840.7142857143,0,171655
Vietnam,704,50,58330.2678571429,0,65696
Yemen,887,50,88948.9464285714,0,0
Zambia,894,50,62543.5178571429,0,91367
Zimbabwe,716,50,77799.1428571429,0,90230
Afghanistan,4,40,43103.5142857143,1,54400
Aland Islands,248,40,102625.728571429,1,433010
Albania,8,40,49082.1285714286,1,140201
Algeria,12,40,39277.8428571429,1,116874
Andorra,20,40,85011.4,1,221880
Angola,24,40,102287.857142857,1,16254
Argentina,32,40,46580.7571428571,1,293260
Armenia,51,40,48817.7714285714,1,22962
Aruba,533,40,107778.9,1,31820
Australia,36,40,101688.985714286,1,77890
Austria,40,40,103540.9,1,113606
Azerbaijan,31,40,43100.0285714286,1,116659
Bahamas,44,40,116273.857142857,1,251587
Bahrain,48,40,81179.3857142857,1,62901
Bangladesh,50,40,41258.4142857143,1,294036
Barbados,52,40,117299.628571429,1,495061
Belarus,112,40,45467.9142857143,1,125818
Belgium,56,40,98851.1571428571,1,133558
Belize,84,40,66066.3428571429,1,207518
Bermuda,60,40,193248.585714286,1,224374
Bhutan,64,40,57420.0571428571,1,245788
Bolivia,68,40,51368.3285714286,1,552034
Bosnia and Herzegovina,70,40,52757,1,98040
Botswana,72,40,54628.3142857143,1,172946
Bouvet Island,74,40,172439.842857143,1,254320
Brazil,76,40,48731.4428571429,1,200726
Brunei Darussalam,96,40,66655.1142857143,1,195000
Bulgaria,100,40,53416.9571428571,1,109306
Burkina Faso,854,40,71041.1428571429,1,182148
Cambodia,116,40,61569.4857142857,1,716466
Cameroon,120,40,55520.2571428571,1,184470
Canada,124,40,93559.3857142857,1,207862
Chile,152,40,67468.4714285714,1,200208
China,156,40,57553.4857142857,1,926994
Christmas Island,162,40,39858.0857142857,1,45000
Colombia,170,40,39858.0857142857,1,182320
Congo,178,40,146628.571428571,1,260494
Costa Rica,188,40,66833.7571428571,1,17716
Curacao,599,40,95416.2714285714,1,200294
Croatia,191,40,76860.2428571429,1,123840
Cuba,192,40,62060.5571428571,1,223550
Cyprus,196,40,84183.1142857143,1,130634
Czech Republic,203,40,67959.2428571429,1,110424
Denmark,208,40,114173.014285714,1,78260
Djibouti,262,40,133212.914285714,1,131838
Dominica,212,40,85975.9428571429,1,274684
Dominican Republic,214,40,55561.9714285714,1,203390
Ecuador,218,40,52067.3285714286,1,182234
Egypt,818,40,39442.9,1,96234
El Salvador,222,40,58978.4857142857,1,197370
Equatorial Guinea,226,40,91147.8857142857,1,163974
Estonia,233,40,76942.1,1,143200
Ethiopia,231,40,73792.7142857143,1,198918
Fiji,242,40,58673.6571428571,1,140060
Finland,246,40,99087.9714285714,1,95116
France,250,40,99729.3714285714,1,112144
French Polynesia,258,40,123700.771428571,1,1367056
French Southern Territories,260,40,93473.7571428571,1,138000
Gabon,266,40,93473.7571428571,1,140094
Gambia,270,40,42207.4714285714,1,210528
Georgia,268,40,42207.4714285714,1,117820
Germany,276,40,94316.3428571429,1,111026
Ghana,288,40,56625.9,1,115068
Gibraltar,292,40,93333.5571428571,1,125044
Greece,300,40,168310.114285714,1,123840
Guam,316,40,139701.128571429,1,410908
Guatemala,320,40,61303.5714285714,1,184212
Guernsey,831,40,120051.257142857,1,141126
Guinea-Bissau,624,40,71121.6714285714,1,180000
Guyana,328,40,71121.6714285714,1,237876
Haiti,332,40,98086.4285714286,1,26574
Honduras,340,40,58795.1857142857,1,81700
Hong Kong,344,40,113511.814285714,1,164550
Hungary,348,40,60064.4142857143,1,144824
Iceland,352,40,129092.385714286,1,397062
India,356,40,34337.9142857143,1,0
Indonesia,360,40,47499.4714285714,1,545928
Iran,364,40,49878.1285714286,1,83447
Iraq,368,40,52658.8857142857,1,67000
Ireland,372,40,102023.071428571,1,132440
Isle of Man,833,40,96842.9428571429,1,59254
Israel,376,40,113428.8,1,202530
Italy,380,40,91623.5285714286,1,90214
Ivory Coast,225,40,76536.1857142857,1,140982
Jamaica,388,40,66897.9428571429,1,182901
Japan,392,40,113547.828571429,1,128202
Jersey,832,40,121186.871428571,1,138267
Jordan,400,40,69217.9857142857,1,146360
Kazakhstan,398,40,43674.4714285714,1,139480
Kenya,404,40,50942.0571428571,1,89433
Kosovo,383,40,39357.6571428571,1,96087
Kuwait,414,40,72703.3142857143,1,150759
Kyrgyzstan,417,40,37314.7714285714,1,137881
Latvia,428,40,71669.7428571429,1,88695
Lebanon,422,40,97984.8,1,160435
Liberia,430,40,127938.814285714,1,180181
Libyan Arab Jamahiriya,434,40,72809.3428571429,1,120000
Liechtenstein,438,40,137850.642857143,1,118460
Lithuania,440,40,64450.9,1,124085
Luxembourg,442,40,114049.085714286,1,112315
Macao,446,40,94467.2428571429,1,89000
Madagascar,450,40,40625,1,571085
Malawi,454,40,68372.9857142857,1,152676
Malaysia,458,40,48016.9714285714,1,272339
Maldives,462,40,81531.3571428571,1,72880
Malta,470,40,91845.2857142857,1,87116
Mayotte,175,40,114280.671428571,1,394738
Mexico,484,40,50030.8285714286,1,205728
"Moldova, Republic of",498,40,45377.2285714286,1,126064
Monaco,492,40,168620.514285714,1,108035
Mongolia,496,40,49574.0714285714,1,61222
Montenegro,499,40,54832.9857142857,1,123268
Morocco,504,40,45766.8142857143,1,198760
Myanmar,104,40,50682.9142857143,1,170000
Nepal,524,40,35201.5428571429,1,76000
Netherlands,528,40,105076,1,91429
New Caledonia,540,40,137469.942857143,1,70000
New Zealand,554,40,97790.6571428571,1,668667
Nicaragua,558,40,56862.8714285714,1,262063
Niger,562,40,77951.4,1,145940
Nigeria,566,40,45253.5285714286,1,145940
North Macedonia,807,40,45683.7714285714,1,168695
Norway,578,40,131272.471428571,1,126518
Oman,512,40,68394.7285714286,1,47220
Pakistan,586,40,31664.0571428571,1,49000
Palau,585,40,67103.7571428571,1,18999
"Palestinian Territory, Occupied",275,40,73076.1428571429,1,163163
Panama,591,40,72163.2857142857,1,187795
Papua New Guinea,598,40,111528.942857143,1,831685
Paraguay,600,40,42373.8285714286,1,246961
Peru,604,40,43062.1285714286,1,18595
Philippines,608,40,54516.8571428571,1,508026
Poland,616,40,61743.8142857143,1,121809
Portugal,620,40,65573.4285714286,1,112315
Puerto Rico,630,40,92224,1,163779
Qatar,634,40,88726.9428571429,1,38131
Republic Of Congo,242,40,117849.185714286,1,173001
Romania,642,40,51463.9857142857,1,109809
Russia,643,40,54102.4142857143,1,112871
Rwanda,646,40,46350.6571428572,1,129426
"Saint Helena, Ascension and Tristan da Cunha",654,40,88400.1714285714,1,40000
Saint Vincent and the Grenadines,670,40,86519.0857142857,1,257418
San Marino,674,40,91372.0428571429,1,417250
Saudi Arabia,682,40,91372.0428571429,1,136931
Senegal,686,40,74000.1,1,280528
Serbia,688,40,51974.4285714286,1,124094
Seychelles,690,40,91518.1571428571,1,179124
Singapore,702,40,100987.428571429,1,221805
Slovakia,703,40,66785.9142857143,1,89000
Somalia,706,40,47724.4714285714,1,120000
South Africa,710,40,62417.5,1,200394
South Korea,82,40,103650.314285714,1,279659
Spain,724,40,75037.2857142857,1,112315
Sri Lanka,144,40,38453.9142857143,1,27816
Sudan,736,40,57585.5857142857,1,75000
Suriname,740,40,67945.6,1,269876
Sweden,752,40,99240.2285714286,1,100479
Switzerland,756,40,166236.3,1,109157
Syrian Arab Republic,760,40,38370.7142857143,1,117600
Taiwan,158,40,85650.6714285714,1,261890
Tajikistan,762,40,41477.3142857143,1,80000
"Tanzania, United Republic of",834,40,49213.7285714286,1,139656
Thailand,764,40,58088,1,203573
Timor-Leste,626,40,79132.4142857143,1,120000
Trinidad and Tobago,780,40,73458.3857142857,1,315379
Tunisia,788,40,38057.8571428571,1,140202
Turkey,792,40,43314.3857142857,1,124075
Turkmenistan,795,40,186147.742857143,1,78000
Uganda,800,40,50257,1,112334
Ukraine,804,40,44153.3571428571,1,112315
United Arab Emirates,784,40,88401.2857142857,1,337871
United Kingdom,826,40,93433.1714285714,1,108817
United States Of America,840,40,97604.8714285714,1,246961
Uruguay,858,40,70431.6285714286,1,130220
Uzbekistan,860,40,40207.7571428571,1,168755
Vanuatu,548,40,107605.942857143,1,40000
Venezuela,862,40,53472.5714285714,1,272598
Vietnam,704,40,46664.2142857143,1,198775
Yemen,887,40,71159.1571428571,1,0
Zambia,894,40,50034.8142857143,1,144491
Zimbabwe,716,40,62239.3142857143,1,195599
Afghanistan,4,800,862070.285714286,2,39400
Aland Islands,248,20,51312.8642857143,2,418010
Albania,8,20,24541.0642857143,2,125201
Algeria,12,20,19638.9214285714,2,101874
Andorra,20,20,42505.7,2,206880
Angola,24,20,51143.9285714286,2,111254
Argentina,32,20,23290.3785714286,2,278260
Armenia,51,20,24408.8857142857,2,97962
Aruba,533,20,53889.45,2,16820
Australia,36,20,50844.4928571428,2,62890
Austria,40,20,51770.45,2,98606
Azerbaijan,31,20,21550.0142857143,2,101659
Bahamas,44,20,58136.9285714286,2,236587
Bahrain,48,20,40589.6928571429,2,57901
Bangladesh,50,20,20629.2071428571,2,179036
Barbados,52,20,58649.8142857143,2,180061
Belarus,112,20,22733.9571428571,2,110818
Belgium,56,20,49425.5785714286,2,118558
Belize,84,20,33033.1714285714,2,142518
Bermuda,60,20,96624.2928571429,2,109374
Bhutan,64,20,28710.0285714286,2,130788
Bolivia,68,20,25684.1642857143,2,337034
Bosnia and Herzegovina,70,20,26378.5,2,83040
Botswana,72,20,27314.1571428571,2,157946
Bouvet Island,74,20,86219.9214285714,2,239320
Brazil,76,20,24365.7214285714,2,185726
Brunei Darussalam,96,20,33327.5571428571,2,180000
Bulgaria,100,20,26708.4785714286,2,94306
Burkina Faso,854,20,35520.5714285714,2,167148
Cambodia,116,20,30784.7428571429,2,701466
Cameroon,120,20,27760.1285714286,2,169470
Canada,124,20,46779.6928571429,2,192862
Chile,152,20,33734.2357142857,2,185208
China,156,20,28776.7428571429,2,911994
Christmas Island,162,20,19929.0428571429,2,30000
Colombia,170,20,19929.0428571429,2,167320
Congo,178,20,73314.2857142857,2,245494
Costa Rica,188,20,33416.8785714286,2,2716
Curacao,599,20,47708.1357142857,2,185294
Croatia,191,20,38430.1214285714,2,108840
Cuba,192,20,31030.2785714286,2,208550
Cyprus,196,20,42091.5571428571,2,115634
Czech Republic,203,20,33979.6214285714,2,95424
Denmark,208,20,57086.5071428571,2,63260
Djibouti,262,20,66606.4571428571,2,116838
Dominica,212,20,42987.9714285714,2,259684
Dominican Republic,214,20,27780.9857142857,2,188390
Ecuador,218,20,26033.6642857143,2,167234
Egypt,818,20,19721.45,2,81234
El Salvador,222,20,29489.2428571429,2,182370
Equatorial Guinea,226,20,45573.9428571429,2,148974
Estonia,233,20,38471.05,2,128200
Ethiopia,231,20,36896.3571428571,2,183918
Fiji,242,20,29336.8285714286,2,125060
Finland,246,20,49543.9857142857,2,80116
France,250,20,49864.6857142857,2,97144
French Polynesia,258,20,61850.3857142857,2,1352056
French Southern Territories,260,20,46736.8785714286,2,123000
Gabon,266,20,46736.8785714286,2,125094
Gambia,270,20,21103.7357142857,2,195528
Georgia,268,20,21103.7357142857,2,102820
Germany,276,20,47158.1714285714,2,96026
Ghana,288,20,28312.95,2,100068
Gibraltar,292,20,46666.7785714286,2,110044
Greece,300,20,84155.0571428571,2,108840
Guam,316,20,69850.5642857143,2,395908
Guatemala,320,20,30651.7857142857,2,169212
Guernsey,831,20,60025.6285714286,2,126126
Guinea-Bissau,624,20,35560.8357142857,2,165000
Guyana,328,20,35560.8357142857,2,222876
Haiti,332,20,49043.2142857143,2,11574
Honduras,340,20,29397.5928571429,2,66700
Hong Kong,344,20,56755.9071428572,2,149550
Hungary,348,20,30032.2071428571,2,129824
Iceland,352,20,64546.1928571429,2,382062
India,356,20,17168.9571428571,2,-15000
Indonesia,360,20,23749.7357142857,2,530928
Iran,364,20,24939.0642857143,2,68447
Iraq,368,20,26329.4428571429,2,52000
Ireland,372,20,51011.5357142857,2,117440
Isle of Man,833,20,48421.4714285714,2,44254
Israel,376,20,56714.4,2,187530
Italy,380,20,45811.7642857143,2,75214
Ivory Coast,225,20,38268.0928571429,2,125982
Jamaica,388,20,33448.9714285714,2,167901
Japan,392,20,56773.9142857143,2,113202
Jersey,832,20,60593.4357142857,2,123267
Jordan,400,20,34608.9928571429,2,131360
Kazakhstan,398,20,21837.2357142857,2,124480
Kenya,404,20,25471.0285714286,2,74433
Kosovo,383,20,19678.8285714286,2,81087
Kuwait,414,20,36351.6571428571,2,135759
Kyrgyzstan,417,20,18657.3857142857,2,122881
Latvia,428,20,35834.8714285714,2,73695
Lebanon,422,20,48992.4,2,145435
Liberia,430,20,63969.4071428572,2,165181
Libyan Arab Jamahiriya,434,20,36404.6714285714,2,105000
Liechtenstein,438,20,68925.3214285714,2,103460
Lithuania,440,20,32225.45,2,109085
Luxembourg,442,20,57024.5428571429,2,97315
Macao,446,20,47233.6214285714,2,74000
Madagascar,450,20,20312.5,2,556085
Malawi,454,20,34186.4928571429,2,137676
Malaysia,458,20,24008.4857142857,2,257339
Maldives,462,20,40765.6785714286,2,57880
Malta,470,20,45922.6428571429,2,72116
Mayotte,175,20,57140.3357142857,2,379738
Mexico,484,20,25015.4142857143,2,190728
"Moldova, Republic of",498,20,22688.6142857143,2,111064
Monaco,492,20,84310.2571428571,2,93035
Mongolia,496,20,24787.0357142857,2,46222
Montenegro,499,20,27416.4928571429,2,108268
Morocco,504,20,22883.4071428571,2,183760
Myanmar,104,20,25341.4571428571,2,155000
Nepal,524,20,17600.7714285714,2,61000
Netherlands,528,20,52538,2,76429
New Caledonia,540,20,68734.9714285714,2,55000
New Zealand,554,20,48895.3285714286,2,653667
Nicaragua,558,20,28431.4357142857,2,247063
Niger,562,20,38975.7,2,130940
Nigeria,566,20,22626.7642857143,2,130940
North Macedonia,807,20,22841.8857142857,2,153695
Norway,578,20,65636.2357142857,2,111518
Oman,512,20,34197.3642857143,2,32220
Pakistan,586,20,15832.0285714286,2,34000
Palau,585,20,33551.8785714286,2,3999
"Palestinian Territory, Occupied",275,20,36538.0714285714,2,148163
Panama,591,20,36081.6428571429,2,172795
Papua New Guinea,598,20,55764.4714285714,2,816685
Paraguay,600,20,21186.9142857143,2,231961
Peru,604,20,21531.0642857143,2,3595
Philippines,608,20,27258.4285714286,2,493026
Poland,616,20,30871.9071428571,2,106809
Portugal,620,20,32786.7142857143,2,97315
Puerto Rico,630,20,46112,2,148779
Qatar,634,20,44363.4714285714,2,23131
Republic Of Congo,242,20,58924.5928571429,2,158001
Romania,642,20,25731.9928571429,2,94809
Russia,643,20,27051.2071428571,2,97871
Rwanda,646,20,23175.3285714286,2,114426
"Saint Helena, Ascension and Tristan da Cunha",654,20,44200.0857142857,2,25000
Saint Vincent and the Grenadines,670,20,43259.5428571429,2,242418
San Marino,674,20,45686.0214285714,2,402250
Saudi Arabia,682,20,45686.0214285714,2,121931
Senegal,686,20,37000.05,2,265528
Serbia,688,20,25987.2142857143,2,109094
Seychelles,690,20,45759.0785714286,2,164124
Singapore,702,20,50493.7142857143,2,206805
Slovakia,703,20,33392.9571428571,2,74000
Somalia,706,20,23862.2357142857,2,105000
South Africa,710,20,31208.75,2,185394
South Korea,82,20,51825.1571428571,2,264659
Spain,724,20,37518.6428571429,2,97315
Sri Lanka,144,20,19226.9571428571,2,12816
Sudan,736,20,28792.7928571429,2,60000
Suriname,740,20,33972.8,2,254876
Sweden,752,20,49620.1142857143,2,85479
Switzerland,756,20,83118.15,2,94157
Syrian Arab Republic,760,20,19185.3571428571,2,102600
Taiwan,158,20,42825.3357142857,2,246890
Tajikistan,762,20,20738.6571428571,2,65000
"Tanzania, United Republic of",834,20,24606.8642857143,2,124656
Thailand,764,20,29044,2,188573
Timor-Leste,626,20,39566.2071428571,2,105000
Trinidad and Tobago,780,20,36729.1928571429,2,300379
Tunisia,788,20,19028.9285714286,2,125202
Turkey,792,20,21657.1928571429,2,109075
Turkmenistan,795,20,93073.8714285714,2,63000
Uganda,800,20,25128.5,2,97334
Ukraine,804,20,22076.6785714286,2,97315
United Arab Emirates,784,20,44200.6428571429,2,322871
United Kingdom,826,20,46716.5857142857,2,93817
United States Of America,840,20,48802.4357142857,2,231961
Uruguay,858,20,35215.8142857143,2,115220
Uzbekistan,860,20,20103.8785714286,2,153755
Vanuatu,548,20,53802.9714285714,2,25000
Venezuela,862,20,26736.2857142857,2,257598
Vietnam,704,20,23332.1071428571,2,183775
Yemen,887,20,35579.5785714286,2,0
Zambia,894,20,25017.4071428571,2,129491
Zimbabwe,716,20,31119.6571428571,2,180599
